ΕΞΑΜΗΝΟ, ΜΑΘΗΜΑ, ΚΑΘΗΓΗΤΗΣ, ΤΜΗΜΑ, ΣΧΟΛΙΑ, ΩΡΑ, ΑΙΘΟΥΣΑ, ΗΜΕΡΑ
4, ΜΑΡΚΕΤΙΝΓ ΙΙ (ΣΥΜΠΕΡΙΦΟΡΑ ΚΑΤΑΝΑΛΩΤΗ) , Γ. Σιώμκος - Μ. Ψιλούτσικου, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α, Τρίτη
4, ΜΑΡΚΕΤΙΝΓ ΙΙ (ΣΥΜΠΕΡΙΦΟΡΑ ΚΑΤΑΝΑΛΩΤΗ) , Γ. Σιώμκος - Μ. Ψιλούτσικου, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Αμφ.Δεριγνύ, Παρασκευή
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΙΙ (Α-Λ), Κ. Μπουρλάκης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, X, Δευτέρα
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΙΙ (Α-Λ), Κ. Μπουρλάκης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α, Πέμπτη
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΙΙ (Α-Ω), ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΙΙ , Οργάνωσης και Διοίκησης Επιχειρήσεων, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, X, Τετάρτη
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΙΙ (Μ-Ω), Κ. Μπουρλάκης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α31, Τετάρτη
4, ΜΙΚΡΟΟΙΚΟΝΟΜΙΚΗ ΙΙ (Μ-Ω), Κ. Μπουρλάκης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Α31, Πέμπτη
4, ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΦΟΙΤΗΤΩΝ, ΠΑΠΑΛΕΞΑΝΔΡΗΣ - ΜΑΝΩΛΟΠΟΥΛΟΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 19-21, Α31, Τετάρτη
4, ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΦΟΙΤΗΤΩΝ, ΠΑΠΑΛΕΞΑΝΔΡΗΣ - ΜΑΝΩΛΟΠΟΥΛΟΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α31, Πέμπτη
4, Προχωρημένη Χρηματοοικονομική Λογιστική (ΛΟΓΙΣΤΙΚΗ ΙΙ) Α-Λ, Δεδούλης Ε., Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Αμφ.Δεριγνύ, Δευτέρα
4, Προχωρημένη Χρηματοοικονομική Λογιστική (ΛΟΓΙΣΤΙΚΗ ΙΙ) Α-Λ, Δεδούλης Ε., Οργάνωσης και Διοίκησης Επιχειρήσεων, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 13-15, Γ, Δευτέρα
4, Προχωρημένη Χρηματοοικονομική Λογιστική (ΛΟΓΙΣΤΙΚΗ ΙΙ) Α-Λ, Δεδούλης Ε., Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Γ, Παρασκευή
4, Προχωρημένη Χρηματοοικονομική Λογιστική (ΛΟΓΙΣΤΙΚΗ ΙΙ) Μ-Ω, Σ. Σπηλιώτη, Οργάνωσης και Διοίκησης Επιχειρήσεων, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Α24, Δευτέρα
4, Προχωρημένη Χρηματοοικονομική Λογιστική (ΛΟΓΙΣΤΙΚΗ ΙΙ) Μ-Ω, Σ. Σπηλιώτη, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Αμφ.Δεριγνύ, Τετάρτη
4, Προχωρημένη Χρηματοοικονομική Λογιστική (ΛΟΓΙΣΤΙΚΗ ΙΙ) Μ-Ω, Σ. Σπηλιώτη, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α, Πέμπτη
4, ΧΡΗΜΑΤΟΔΟΤΙΚΗ ΔΙΟΙΚΗΣΗ Ι (Α-Λ), Κ. Κασιμάτης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α, Δευτέρα
4, ΧΡΗΜΑΤΟΔΟΤΙΚΗ ΔΙΟΙΚΗΣΗ Ι (Α-Λ), Κ. Κασιμάτης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Α, Τρίτη
4, ΧΡΗΜΑΤΟΔΟΤΙΚΗ ΔΙΟΙΚΗΣΗ Ι (Μ-Ω), Α.Δράκος, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α, Δευτέρα
4, ΧΡΗΜΑΤΟΔΟΤΙΚΗ ΔΙΟΙΚΗΣΗ Ι (Μ-Ω), Α.Δράκος, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Α, Τρίτη
6, ΔΙΑΔΙΚΤΥΟ & ΕΠΙΧΕΙΡΗΜΑΤΙΚΑ ΠΛΗΡΟΦΟΡΙΑΚΑ ΣΥΣΤΗΜΑΤΑ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Η/Υ 3, Δευτέρα
6, ΔΙΑΔΙΚΤΥΟ & ΕΠΙΧΕΙΡΗΜΑΤΙΚΑ ΠΛΗΡΟΦΟΡΙΑΚΑ ΣΥΣΤΗΜΑΤΑ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α24, Τετάρτη
6, ΔΙΑΔΙΚΤΥΟ & ΕΠΙΧΕΙΡΗΜΑΤΙΚΑ ΠΛΗΡΟΦΟΡΙΑΚΑ ΣΥΣΤΗΜΑΤΑ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Η/Υ 2, Πέμπτη
6, ΔΙΑΧΕΙΡΙΣΗ ΕΠΕΝΔΥΣΕΩΝ, Α. ΔΡΑΚΟΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 19-21, Α, Δευτέρα
6, ΔΙΑΧΕΙΡΙΣΗ ΕΠΕΝΔΥΣΕΩΝ, Α. ΔΡΑΚΟΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Αμφ.Δεριγνύ, Τρίτη
6, ΔΙΑΧΕΙΡΙΣΗ ΚΙΝΔΥΝΟΥ, Κ. ΚΑΣΙΜΑΤΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α21, Τρίτη
6, ΔΙΑΧΕΙΡΙΣΗ ΚΙΝΔΥΝΟΥ, Κ. ΚΑΣΙΜΑΤΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Α24, Πέμπτη
6, ΔΙΑΧΕΙΡΙΣΗ ΣΥΓΚΡΟΥΣΕΩΝ & ΔΙΑΠΡΑΓΜΑΤΕΥΣΕΙΣ, Η. Καπουτσής, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Α24, Τρίτη
6, ΔΙΑΧΕΙΡΙΣΗ ΣΥΓΚΡΟΥΣΕΩΝ & ΔΙΑΠΡΑΓΜΑΤΕΥΣΕΙΣ, Η. Καπουτσής, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, X, Πέμπτη
6, ΔΙΟΙΚΗΣΗ ΕΦΟΔΙΑΣΤΙΚΗΣ ΑΛΥΣΙΔΑΣ, Π. Μανιάτης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α23, Τρίτη
6, ΔΙΟΙΚΗΣΗ ΕΦΟΔΙΑΣΤΙΚΗΣ ΑΛΥΣΙΔΑΣ, Π. Μανιάτης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α23, Τετάρτη
6, ΔΙΟΙΚΗΤΙΚΗ ΛΟΓΙΣΤΙΚΗ ( Α-Λ), Σ. ΚΟΕΝ, Οργάνωσης και Διοίκησης Επιχειρήσεων, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 11-13, Α25, Δευτέρα
6, ΔΙΟΙΚΗΤΙΚΗ ΛΟΓΙΣΤΙΚΗ ( Α-Λ), Σ. ΚΟΕΝ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Γ, Τρίτη
6, ΔΙΟΙΚΗΤΙΚΗ ΛΟΓΙΣΤΙΚΗ ( Α-Λ), Σ. ΚΟΕΝ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α31, Παρασκευή
6, ΔΙΟΙΚΗΤΙΚΗ ΛΟΓΙΣΤΙΚΗ (Μ-Ω), Σ. ΚΟΕΝ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Γ, Τρίτη
6, ΔΙΟΙΚΗΤΙΚΗ ΛΟΓΙΣΤΙΚΗ (Μ-Ω), Σ. ΚΟΕΝ, Οργάνωσης και Διοίκησης Επιχειρήσεων, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 13-15, Δ102, Τετάρτη
6, ΔΙΟΙΚΗΤΙΚΗ ΛΟΓΙΣΤΙΚΗ (Μ-Ω), Σ. ΚΟΕΝ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Α31, Παρασκευή
6, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ ΕΤΑΙΡΕΙΩΝ, Ε. Δεδούλης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Αμφ.Δεριγνύ, Δευτέρα
6, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ ΕΤΑΙΡΕΙΩΝ, Ε. Δεδούλης, Οργάνωσης και Διοίκησης Επιχειρήσεων, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, Α25, Τετάρτη
6, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ ΕΤΑΙΡΕΙΩΝ, Ε. Δεδούλης, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Α24, Παρασκευή
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΠΟΛΙΤΙΚΗ & ΣΤΡΑΤΗΓΙΚΗ (Α-Λ), Β. ΠΑΠΑΔΑΚΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α31, Δευτέρα
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΠΟΛΙΤΙΚΗ & ΣΤΡΑΤΗΓΙΚΗ (Α-Λ), Β. ΠΑΠΑΔΑΚΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Γ, Πέμπτη
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΠΟΛΙΤΙΚΗ & ΣΤΡΑΤΗΓΙΚΗ (Μ-Ω) , Β. ΠΑΠΑΔΑΚΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α31, Δευτέρα
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΠΟΛΙΤΙΚΗ & ΣΤΡΑΤΗΓΙΚΗ (Μ-Ω) , Β. ΠΑΠΑΔΑΚΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Γ, Πέμπτη
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΠΟΛΙΤΙΚΗ & ΣΤΡΑΤΗΓΙΚΗ Α-Ω, ΠΑΠΑΔΑΚΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Α24, Παρασκευή
6, ΕΡΕΥΝΑ ΜΑΡΚΕΤΙΝΙΓΚ, Γ. Σιώμκος - Μ. Ψιλούτσικου, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α23, Δευτέρα
6, ΕΡΕΥΝΑ ΜΑΡΚΕΤΙΝΙΓΚ, Γ. Σιώμκος - Μ. Ψιλούτσικου, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Αμφ.Δεριγνύ, Δευτέρα
6, ΜΕΘΟΔΟΛΟΓΙΕΣ ΣΧΕΔΙΑΣΗΣ & ΑΝΑΠΤΥΞΗΣ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Ξ. ΜΑΜΑΚΟΥ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Η/Υ1 Η/Υ 2, Τρίτη
6, ΜΕΘΟΔΟΛΟΓΙΕΣ ΣΧΕΔΙΑΣΗΣ & ΑΝΑΠΤΥΞΗΣ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Ξ. ΜΑΜΑΚΟΥ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Η/Υ 2, Πέμπτη
6, ΣΤΡΑΤΗΓΙΚΟ ΗΛΕΚΤΡΟΝΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Χ. Πατσιούρας, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α48, Δευτέρα
6, ΣΤΡΑΤΗΓΙΚΟ ΗΛΕΚΤΡΟΝΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Χ. Πατσιούρας, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α48, Τετάρτη
8, ΔΗΜΟΣΙΕΣ ΣΧΕΣΕΙΣ ΚΑΙ ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΗΘΙΚΗ, Α. Ζαρκάδα, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 19-21, Γ, Δευτέρα
8, ΔΗΜΟΣΙΕΣ ΣΧΕΣΕΙΣ ΚΑΙ ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΗΘΙΚΗ, Α. Ζαρκάδα, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 19-21, Αμφ.Δεριγνύ, Τρίτη
8, ΔΙΕΘΝΗΣ ΧΡΗΜΑΤΟΔΟΤΙΚΗ, Γ. ΚΟΥΡΕΤΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Τ105, Πέμπτη
8, ΔΙΕΘΝΗΣ ΧΡΗΜΑΤΟΔΟΤΙΚΗ, Γ. ΚΟΥΡΕΤΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Τ106, Παρασκευή
8, ΔΙΟΙΚΗΣΗ ΑΠΟΔΟΣΗΣ (ΟΙΚΟΝΟΜΙΚΗ ΤΩΝ ΕΠΙΧΕΙΡΗΣΕΩΝ ΙΙ), Α. ΠΑΠΑΛΕΞΑΝΔΡΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α24, Τρίτη
8, ΔΙΟΙΚΗΣΗ ΑΠΟΔΟΣΗΣ (ΟΙΚΟΝΟΜΙΚΗ ΤΩΝ ΕΠΙΧΕΙΡΗΣΕΩΝ ΙΙ), Α. ΠΑΠΑΛΕΞΑΝΔΡΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α31, Πέμπτη
8, Διοίκηση Διεθνών Επιχειρήσεων, ΜΑΝΩΛΟΠΟΥΛΟΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Δ12, Τετάρτη
8, Διοίκηση Διεθνών Επιχειρήσεων, ΜΑΝΩΛΟΠΟΥΛΟΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Α48, Πέμπτη
8, ΕΛΕΓΚΤΙΚΗ, Κ. ΚΑΡΑΜΑΝΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 13-15, Α21, Δευτέρα
8, ΕΛΕΓΚΤΙΚΗ, Κ. ΚΑΡΑΜΑΝΗΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Α24, Τρίτη
8, ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Α. ΙΩΑΝΝΙΔΗΣ , Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Δ24, Δευτέρα
8, ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Α. ΙΩΑΝΝΙΔΗΣ , Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 17-19, Α31, Τετάρτη
8, ΜΑΡΚΕΤΙΝΓΚ ΠΡΟΪΟΝΤΩΝ ΥΨΗΛΗΣ ΤΕΧΝΟΛΟΓΙΕΣ, Χ. Πατσιούρας, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α23, Τρίτη
8, ΜΑΡΚΕΤΙΝΓΚ ΠΡΟΪΟΝΤΩΝ ΥΨΗΛΗΣ ΤΕΧΝΟΛΟΓΙΕΣ, Χ. Πατσιούρας, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Α48, Πέμπτη
8, ΤΕΧΝΟΛΟΓΙΑ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΥ ΕΠΑΝΑΣΧΕΔΙΑΣΜΟΥ ΚΑΙ ΠΛΗΡΟΦΟΡΙΑΚΑ ΣΥΣΤΗΜΑΤΑ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 11-13, Η/Υ 1, Δευτέρα
8, ΤΕΧΝΟΛΟΓΙΑ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΥ ΕΠΑΝΑΣΧΕΔΙΑΣΜΟΥ ΚΑΙ ΠΛΗΡΟΦΟΡΙΑΚΑ ΣΥΣΤΗΜΑΤΑ, Δ. ΚΑΡΔΑΡΑΣ, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 19-21, Α23, Τετάρτη
8, ΤΡΑΠΕΖΙΚΗ ΔΙΟΙΚΗΤΙΚΗ, Γ. Κουρέτας, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 15-17, Α24, Πέμπτη
8, ΤΡΑΠΕΖΙΚΗ ΔΙΟΙΚΗΤΙΚΗ, Γ. Κουρέτας, Οργάνωσης και Διοίκησης Επιχειρήσεων, -, 9-11, Τ106, Παρασκευή
2, ΛΟΓΙΣΤΙΚΗ (Α-Λ), Λ. Δουκάκης, Πληροφορικής, -, 17-19, Β, Τρίτη
2, ΛΟΓΙΣΤΙΚΗ (Α-Λ), Λ. Δουκάκης, Πληροφορικής, -, 11-13, Β, Τετάρτη
2, ΛΟΓΙΣΤΙΚΗ (Μ-Ω), Λ. Δουκάκης, Πληροφορικής, -, 9-11, X, Τετάρτη
2, ΛΟΓΙΣΤΙΚΗ (Μ-Ω), Λ. Δουκάκης, Πληροφορικής, -, 17-19, Α21, Πέμπτη
2, ΜΑΘΗΜΑΤΙΚΑ ΙΙ (ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ ΚΑΙ ΕΦΑΡΜΟΓΕΣ) , Π.ΚΑΤΕΡΙΝΗΣ, Πληροφορικής, -, 13-15, Γ, Τρίτη
2, ΜΑΘΗΜΑΤΙΚΑ ΙΙ (ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ ΚΑΙ ΕΦΑΡΜΟΓΕΣ) , Π.ΚΑΤΕΡΙΝΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, Α25, Τετάρτη
2, ΜΑΘΗΜΑΤΙΚΑ ΙΙ (ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ ΚΑΙ ΕΦΑΡΜΟΓΕΣ) , Π.ΚΑΤΕΡΙΝΗΣ, Πληροφορικής, -, 11-13, Β, Πέμπτη
2, ΠΙΘΑΝΟΤΗΤΕΣ, Σ. Τουμπής, Πληροφορικής, -, 13-15, Α, Δευτέρα
2, ΠΙΘΑΝΟΤΗΤΕΣ, Σ. Τουμπής, Πληροφορικής, -, 9-11, Α, Δευτέρα
2, ΠΙΘΑΝΟΤΗΤΕΣ, Σ. Τουμπής, Πληροφορικής, -, 15-17, Α, Τρίτη
2, ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ Η/Υ ΜΕ JAVA, Β. Σύρης - Π.Δ. 407, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, Η/Υ1 Η/Υ 2, Τρίτη
2, ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ Η/Υ ΜΕ JAVA, Β. Σύρης - Π.Δ. 407, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Η/Υ1 Η/Υ 2, Τρίτη
2, ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ Η/Υ ΜΕ JAVA, Β. Σύρης - Π.Δ. 407, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Η/Υ1 Η/Υ 2, Τετάρτη
2, ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ Η/Υ ΜΕ JAVA (Α-Λ), Β. ΣΥΡΗΣ, Πληροφορικής, -, 9-11, Β, Τετάρτη
2, ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ Η/Υ ΜΕ JAVA (Α-Λ), Β. ΣΥΡΗΣ, Πληροφορικής, -, 9-11, Β, Πέμπτη
2, ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ Η/Υ ΜΕ JAVA (Μ-Ω), Π.Δ. 407, Πληροφορικής, -, 17-19, Δο, Τρίτη
2, ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ Η/Υ ΜΕ JAVA (Μ-Ω), Π.Δ. 407, Πληροφορικής, -, 19-21, Δ24, Πέμπτη
2, ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Γ. ΠΟΛΥΖΟΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Η/Υ1 Η/Υ 2, Δευτέρα
2, ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Γ. ΠΟΛΥΖΟΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Η/Υ1 Η/Υ 2, Δευτέρα
2, ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Γ. ΠΟΛΥΖΟΣ, Πληροφορικής, -, 15-17, Β, Δευτέρα
2, ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Γ. ΠΟΛΥΖΟΣ, Πληροφορικής, -, 15-17, Β, Τετάρτη
2, ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Γ. ΠΟΛΥΖΟΣ, Πληροφορικής, -, 13-15, Β, Πέμπτη
2, ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Γ. ΠΟΛΥΖΟΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Η/Υ1 Η/Υ 2, Πέμπτη
2, ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Γ. ΠΟΛΥΖΟΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Η/Υ1 Η/Υ 2, Πέμπτη
4, ΑΛΓΟΡΙΘΜΟΙ, Α. Παπακωνσταντινοπούλου, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Δ24, Τρίτη
4, ΑΛΓΟΡΙΘΜΟΙ, Α. Παπακωνσταντινοπούλου, Πληροφορικής, -, 13-15, Δ24, Τρίτη
4, ΑΛΓΟΡΙΘΜΟΙ, Α. Παπακωνσταντινοπούλου, Πληροφορικής, -, 11-13, Α24, Τετάρτη
4, ΑΛΓΟΡΙΘΜΟΙ, Α. Παπακωνσταντινοπούλου, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Δο, Παρασκευή
4, ΑΥΤΟΜΑΤΑ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ , Ε. ΦΟΥΣΤΟΥΚΟΥ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Α23, Τρίτη
4, ΑΥΤΟΜΑΤΑ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ , Ε. ΦΟΥΣΤΟΥΚΟΥ, Πληροφορικής, -, 9-11, Αμφ.Δεριγνύ, Τρίτη
4, ΑΥΤΟΜΑΤΑ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ , Ε. ΦΟΥΣΤΟΥΚΟΥ, Πληροφορικής, -, 9-11, Αμφ.Δεριγνύ, Πέμπτη
4, ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ, Β. Βασσάλος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, CSLAB 1, Δευτέρα
4, ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ, Β. Βασσάλος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, CSLAB 1, Δευτέρα
4, ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ, Β. Βασσάλος, Πληροφορικής, -, 9-11, Αμφ.Δεριγνύ, Τετάρτη
4, ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ, Β. Βασσάλος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, CSLAB 1, Πέμπτη
4, ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ, Β. Βασσάλος, Πληροφορικής, -, 9-11, Γ, Παρασκευή
4, ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ, Γ. Ξυλωμένος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, CSLAB 1, Δευτέρα
4, ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ, Γ. Ξυλωμένος, Πληροφορικής, -, 13-15, Β, Τετάρτη
4, ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ, Γ. Ξυλωμένος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, CSLAB 1, Τετάρτη
4, ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ, Γ. Ξυλωμένος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Δ23, Πέμπτη
4, ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ, Γ. Ξυλωμένος, Πληροφορικής, -, 13-15, Δ24, Παρασκευή
6, ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ, ΣΤΑΜΟΥΛΗΣ, Πληροφορικής, -, 9-11, Δ24, Τρίτη
